id,name,specialization,hospital,state,city,experience,rating,contact
1093,Dr.Meera Verma,Dermatology,Shanti Wellness Hospital Dermatology Center,Kerala,Thiruvananthapuram,18,3.1,9840847935
1094,Dr.Nikhil Mehta,Dermatology,Healing Touch Hospital Dermatology Center,Kerala,Thiruvananthapuram,14,3.1,9441547954
1095,Dr.Sakshi Choudhary,Dermatology,Care Plus Hospital Dermatology Center,Kerala,Thiruvananthapuram,5,3.5,9541591833
1096,Dr.Sunil Kulkarni,Gastroenterology,Vidyasagar Hospital Gastroenterology Center,Kerala,Thiruvananthapuram,7,3.7,9429254429
1097,Dr.Tanvi Pillai,Gastroenterology,Lotus Health Institute Gastroenterology Center,Kerala,Thiruvananthapuram,30,4.7,9834605519
1098,Dr.Tanvi Reddy,Gastroenterology,Global Life Hospital Gastroenterology Center,Kerala,Thiruvananthapuram,26,4.8,9849937131
1099,Dr.Kavita Agarwal,Hepatology,Sunrise Multispeciality Hepatology Center,Kerala,Thiruvananthapuram,11,4.8,9264163240
1100,Dr.Sneha Shetty,Hepatology,Ayushman Super Specialty Hepatology Center,Kerala,Thiruvananthapuram,13,4.1,9549153283
1101,Dr.Swati Patel,Hepatology,Narayana Health Hepatology Center,Kerala,Thiruvananthapuram,9,5.0,9022076688
1102,Dr.Anil Pillai,Vascular Surgery,Sunrise Multispeciality Vascular Surgery Center,Kerala,Thiruvananthapuram,25,3.6,9602505738
1103,Dr.Lakshmi Mohanty,Vascular Surgery,Sunrise Multispeciality Vascular Surgery Center,Kerala,Thiruvananthapuram,18,4.9,9808561051
1104,Dr.Isha Bhandari,Vascular Surgery,Care Plus Hospital Vascular Surgery Center,Kerala,Thiruvananthapuram,17,4.9,9644725938
1105,Dr.Raj Saxena,General Surgery,Shanti Wellness Hospital General Surgery Center,Kerala,Thiruvananthapuram,5,3.0,9261865075
1106,Dr.Dev Kapoor,General Surgery,Narayana Health General Surgery Center,Kerala,Thiruvananthapuram,30,4.3,9047379597
1107,Dr.Kavita Reddy,General Surgery,Healing Touch Hospital General Surgery Center,Kerala,Thiruvananthapuram,25,4.9,9681726197
1108,Dr.Raj Gill,Orthopedics,Fortis Healthcare Orthopedics Center,Kerala,Thiruvananthapuram,28,3.2,9385761328
1109,Dr.Manoj Verma,Orthopedics,Divine Heart Hospital Orthopedics Center,Kerala,Thiruvananthapuram,10,4.9,9577959143
1110,Dr.Meera Roy,Orthopedics,Prime Medicare Hospital Orthopedics Center,Kerala,Thiruvananthapuram,26,3.2,9213683768
1111,Dr.Lakshmi Malhotra,Dentistry,Healing Touch Hospital Dentistry Center,Kerala,Thiruvananthapuram,5,4.1,9639346282
1112,Dr.Rahul Jain,Dentistry,Narayana Health Dentistry Center,Kerala,Thiruvananthapuram,6,4.6,9183674165
1113,Dr.Aditya Malhotra,Dentistry,Global Life Hospital Dentistry Center,Kerala,Thiruvananthapuram,15,3.4,9412465604
1114,Dr.Rahul Kulkarni,Gynecology,Shanti Wellness Hospital Gynecology Center,Kerala,Thiruvananthapuram,20,3.8,9551063031
1115,Dr.Amit Dwivedi,Gynecology,Apollo MedCenter Gynecology Center,Kerala,Thiruvananthapuram,26,3.7,9369633235
1116,Dr.Rohit Bhandari,Gynecology,Narayana Health Gynecology Center,Kerala,Thiruvananthapuram,27,3.1,9793844468
1117,Dr.Suresh Mishra,Ophthalmology,Sri Ram Medical Center Ophthalmology Center,Kerala,Thiruvananthapuram,28,5.0,9424741926
1118,Dr.Sakshi Menon,Ophthalmology,Prime Medicare Hospital Ophthalmology Center,Kerala,Thiruvananthapuram,17,3.6,9775257857
1119,Dr.Aditya Singh,Ophthalmology,Fortis Healthcare Ophthalmology Center,Kerala,Thiruvananthapuram,7,4.2,9552876764
1120,Dr.Nidhi Kapoor,Addiction Medicine,Sanjeevani Hospital Addiction Medicine Center,Kerala,Thiruvananthapuram,14,3.2,9235280810
1121,Dr.Raj Verma,Addiction Medicine,Lotus Health Institute Addiction Medicine Center,Kerala,Thiruvananthapuram,6,4.6,9634572377
1122,Dr.Raj Kapoor,Addiction Medicine,Sri Ram Medical Center Addiction Medicine Center,Kerala,Thiruvananthapuram,15,3.1,9977627025
1123,Dr.Priya Pandey,Cardiology,Care Plus Hospital Cardiology Center,Gujarat,Surat,25,4.9,9981345673
1124,Dr.Gaurav Roy,Cardiology,Om Shree Hospital Cardiology Center,Gujarat,Surat,5,4.4,9638355482
1125,Dr.Amit Mehta,Cardiology,CityCare Hospital Cardiology Center,Gujarat,Surat,20,4.5,9007710768
1126,Dr.Kavita Das,Infectious Disease,Om Shree Hospital Infectious Disease Center,Gujarat,Surat,16,3.5,9554809916
1127,Dr.Vikram Das,Infectious Disease,Shanti Wellness Hospital Infectious Disease Center,Gujarat,Surat,23,4.6,9889974797
1128,Dr.Vikram Sinha,Infectious Disease,Sanjeevani Hospital Infectious Disease Center,Gujarat,Surat,27,3.6,9747544634
1129,Dr.Kriti Sharma,Endocrinology,Sunrise Multispeciality Endocrinology Center,Gujarat,Surat,10,4.7,9697092557
1130,Dr.Suresh Jain,Endocrinology,Apollo MedCenter Endocrinology Center,Gujarat,Surat,7,3.0,9363122150
1131,Dr.Sakshi Das,Endocrinology,Prime Medicare Hospital Endocrinology Center,Gujarat,Surat,11,3.8,9247952332
1132,Dr.Vikram Roy,Psychiatry,Apollo MedCenter Psychiatry Center,Gujarat,Surat,27,3.5,9334111962
1133,Dr.Anil Mishra,Psychiatry,Divine Heart Hospital Psychiatry Center,Gujarat,Surat,22,4.3,9384569398
1134,Dr.Swati Mishra,Psychiatry,Sanjeevani Hospital Psychiatry Center,Gujarat,Surat,12,3.8,9183265199
1135,Dr.Sakshi Kulkarni,Pulmonology,Om Shree Hospital Pulmonology Center,Gujarat,Surat,27,3.2,9350398900
1136,Dr.Preeti Sharma,Pulmonology,Harmony Health Hub Pulmonology Center,Gujarat,Surat,28,4.0,9128602597
1137,Dr.Arjun Rastogi,Pulmonology,Apollo MedCenter Pulmonology Center,Gujarat,Surat,11,4.8,9894152424
1138,Dr.Nidhi Agarwal,Neurology,Apollo MedCenter Neurology Center,Gujarat,Surat,20,4.9,9611462433
1139,Dr.Ritu Gupta,Neurology,Harmony Health Hub Neurology Center,Gujarat,Surat,15,4.3,9579297956
1140,Dr.Swati Mohanty,Neurology,CureWell Multispecialty Neurology Center,Gujarat,Surat,24,3.5,9467907872
1141,Dr.Anil Reddy,General Medicine,Fortis Healthcare General Medicine Center,Gujarat,Surat,21,5.0,9376285378
1142,Dr.Reshma Mishra,General Medicine,Om Shree Hospital General Medicine Center,Gujarat,Surat,16,4.3,9801206419
1143,Dr.Manoj Nair,General Medicine,Harmony Health Hub General Medicine Center,Gujarat,Surat,20,4.5,9000669428
1144,Dr.Raj Shetty,Urology,Narayana Health Urology Center,Gujarat,Surat,5,3.2,9671373867
1145,Dr.Swati Mahajan,Urology,Ayushman Super Specialty Urology Center,Gujarat,Surat,8,3.5,9330249752
1146,Dr.Meera Chauhan,Urology,Medicover Clinic Urology Center,Gujarat,Surat,29,3.1,9503349186
1147,Dr.Arjun Dwivedi,Hematology,Sri Ram Medical Center Hematology Center,Gujarat,Surat,6,3.9,9740432347
1148,Dr.Neha Tripathi,Hematology,Fortis Healthcare Hematology Center,Gujarat,Surat,17,4.0,9563539062
1149,Dr.Lakshmi Mishra,Hematology,Global Life Hospital Hematology Center,Gujarat,Surat,17,3.5,9809281029
1150,Dr.Anjali Roy,Nephrology,Harmony Health Hub Nephrology Center,Gujarat,Surat,11,4.5,9032460581
1151,Dr.Anil Mishra,Nephrology,Sunrise Multispeciality Nephrology Center,Gujarat,Surat,30,3.1,9317815086
1152,Dr.Preeti Tiwari,Nephrology,Divine Heart Hospital Nephrology Center,Gujarat,Surat,10,3.9,9149594324
1153,Dr.Tanvi Bhattacharya,Rheumatology,Care Plus Hospital Rheumatology Center,Gujarat,Surat,19,3.9,9065294580
1154,Dr.Geeta Shetty,Rheumatology,Shanti Wellness Hospital Rheumatology Center,Gujarat,Surat,14,4.1,9681909269
1155,Dr.Pooja Nair,Rheumatology,Care Plus Hospital Rheumatology Center,Gujarat,Surat,6,4.0,9445103762
1156,Dr.Pooja Rastogi,Oncology,Medicover Clinic Oncology Center,Gujarat,Surat,9,3.7,9606796460
1157,Dr.Anjali Iyer,Oncology,Sanjeevani Hospital Oncology Center,Gujarat,Surat,21,3.1,9085334485
1158,Dr.Tanvi Dwivedi,Oncology,CityCare Hospital Oncology Center,Gujarat,Surat,23,4.2,9929280757
1159,Dr.Arjun Mishra,Dermatology,Medicover Clinic Dermatology Center,Gujarat,Surat,30,4.0,9854017505
1160,Dr.Bhavna Kulkarni,Dermatology,Divine Heart Hospital Dermatology Center,Gujarat,Surat,28,4.5,9180871746
1161,Dr.Swati Dutta,Dermatology,Om Shree Hospital Dermatology Center,Gujarat,Surat,4,3.7,9335667321
1162,Dr.Kavita Bhandari,Gastroenterology,Harmony Health Hub Gastroenterology Center,Gujarat,Surat,11,4.6,9047164033
1163,Dr.Bhavna Malhotra,Gastroenterology,Lotus Health Institute Gastroenterology Center,Gujarat,Surat,13,4.7,9883819164
1164,Dr.Amit Rastogi,Gastroenterology,Medicover Clinic Gastroenterology Center,Gujarat,Surat,13,4.0,9510403781
1165,Dr.Meera Jain,Hepatology,Fortis Healthcare Hepatology Center,Gujarat,Surat,29,4.2,9395249200
1166,Dr.Swati Das,Hepatology,CureWell Multispecialty Hepatology Center,Gujarat,Surat,18,3.5,9269636344
1167,Dr.Karan Dwivedi,Hepatology,Shanti Wellness Hospital Hepatology Center,Gujarat,Surat,17,3.3,9278541306
1168,Dr.Priya Pandey,Vascular Surgery,Care Plus Hospital Vascular Surgery Center,Gujarat,Surat,13,3.4,9153391097
1169,Dr.Isha Menon,Vascular Surgery,Harmony Health Hub Vascular Surgery Center,Gujarat,Surat,12,3.7,9636794268
1170,Dr.Dev Patel,Vascular Surgery,CityCare Hospital Vascular Surgery Center,Gujarat,Surat,18,4.7,9668474434
1171,Dr.Anjali Mahajan,General Surgery,CityCare Hospital General Surgery Center,Gujarat,Surat,24,4.2,9765195181
1172,Dr.Suresh Joshi,General Surgery,Om Shree Hospital General Surgery Center,Gujarat,Surat,6,3.9,9863017744
1173,Dr.Bhavna Khan,General Surgery,Narayana Health General Surgery Center,Gujarat,Surat,16,3.7,9783565783
1174,Dr.Dev Desai,Orthopedics,Vidyasagar Hospital Orthopedics Center,Gujarat,Surat,13,4.7,9146422294
1175,Dr.Lakshmi Tiwari,Orthopedics,Sunrise Multispeciality Orthopedics Center,Gujarat,Surat,14,4.2,9235879369
1176,Dr.Pooja Tiwari,Orthopedics,Medicover Clinic Orthopedics Center,Gujarat,Surat,21,3.9,9524069382
1177,Dr.Sneha Singh,Dentistry,Sunrise Multispeciality Dentistry Center,Gujarat,Surat,13,4.0,9818136835
1178,Dr.Anil Mahajan,Dentistry,Sanjeevani Hospital Dentistry Center,Gujarat,Surat,6,4.6,9725310524
1179,Dr.Gaurav Choudhary,Dentistry,Lotus Health Institute Dentistry Center,Gujarat,Surat,29,3.8,9187282452
1180,Dr.Ritu Tripathi,Gynecology,Vidyasagar Hospital Gynecology Center,Gujarat,Surat,15,3.5,9877636977
1181,Dr.Nikhil Iyer,Gynecology,Apollo MedCenter Gynecology Center,Gujarat,Surat,26,3.9,9914560978
1182,Dr.Ritu Mohanty,Gynecology,Sanjeevani Hospital Gynecology Center,Gujarat,Surat,24,4.3,9926946219
1183,Dr.Priya Dutta,Ophthalmology,Sunrise Multispeciality Ophthalmology Center,Gujarat,Surat,18,4.6,9403686527
1184,Dr.Ritu Kapoor,Ophthalmology,Care Plus Hospital Ophthalmology Center,Gujarat,Surat,4,3.6,9083484115
1185,Dr.Anil Gupta,Ophthalmology,Global Life Hospital Ophthalmology Center,Gujarat,Surat,13,3.7,9470186788
1186,Dr.Tanvi Pillai,Addiction Medicine,Ayushman Super Specialty Addiction Medicine Center,Gujarat,Surat,28,4.3,9781311437
1187,Dr.Amit Mehta,Addiction Medicine,Shanti Wellness Hospital Addiction Medicine Center,Gujarat,Surat,8,3.2,9653304009
1188,Dr.Sunil Bhattacharya,Addiction Medicine,Harmony Health Hub Addiction Medicine Center,Gujarat,Surat,9,4.8,9591008745
1189,Dr.Reshma Gill,Cardiology,Sunrise Multispeciality Cardiology Center,Assam,Guwahati,22,4.4,9113420030
1190,Dr.Arjun Roy,Cardiology,Medicover Clinic Cardiology Center,Assam,Guwahati,25,3.8,9084676631
1191,Dr.Arjun Kapoor,Cardiology,Lotus Health Institute Cardiology Center,Assam,Guwahati,18,3.9,9067986387
1192,Dr.Pooja Mehta,Infectious Disease,Ayushman Super Specialty Infectious Disease Center,Assam,Guwahati,16,4.9,9099016480
1193,Dr.Yash Singh,Infectious Disease,Sanjeevani Hospital Infectious Disease Center,Assam,Guwahati,6,3.5,9841642159
1194,Dr.Neha Saxena,Infectious Disease,Care Plus Hospital Infectious Disease Center,Assam,Guwahati,28,4.1,9432072644
1195,Dr.Suresh Patel,Endocrinology,Medicover Clinic Endocrinology Center,Assam,Guwahati,6,4.6,9175123536
1196,Dr.Rohit Gupta,Endocrinology,Harmony Health Hub Endocrinology Center,Assam,Guwahati,5,3.4,9384629857
1197,Dr.Ravi Tripathi,Endocrinology,Divine Heart Hospital Endocrinology Center,Assam,Guwahati,21,4.3,9520671050
1198,Dr.Swati Mishra,Psychiatry,Harmony Health Hub Psychiatry Center,Assam,Guwahati,6,4.7,9716598285
1199,Dr.Preeti Saxena,Psychiatry,Sunrise Multispeciality Psychiatry Center,Assam,Guwahati,5,4.4,9546506507
1200,Dr.Aditya Desai,Psychiatry,Fortis Healthcare Psychiatry Center,Assam,Guwahati,29,4.2,9470526464
1201,Dr.Kriti Choudhary,Pulmonology,Apollo MedCenter Pulmonology Center,Assam,Guwahati,17,3.1,9375683438
1202,Dr.Bhavna Menon,Pulmonology,Narayana Health Pulmonology Center,Assam,Guwahati,28,3.8,9328860725
1203,Dr.Sanjay Nair,Pulmonology,Prime Medicare Hospital Pulmonology Center,Assam,Guwahati,21,3.9,9704239510
1204,Dr.Yash Dwivedi,Neurology,Ayushman Super Specialty Neurology Center,Assam,Guwahati,10,3.9,9659814963
1205,Dr.Meera Kapoor,Neurology,Shanti Wellness Hospital Neurology Center,Assam,Guwahati,26,3.6,9578322991
1206,Dr.Yash Shetty,Neurology,Om Shree Hospital Neurology Center,Assam,Guwahati,19,4.9,9452434698
1207,Dr.Yash Menon,General Medicine,Ayushman Super Specialty General Medicine Center,Assam,Guwahati,29,3.4,9915085130
1208,Dr.Ravi Chauhan,General Medicine,Sanjeevani Hospital General Medicine Center,Assam,Guwahati,20,3.1,9702352202
1209,Dr.Kriti Saxena,General Medicine,Fortis Healthcare General Medicine Center,Assam,Guwahati,6,4.3,9045365149
1210,Dr.Arjun Sinha,Urology,Shanti Wellness Hospital Urology Center,Assam,Guwahati,6,3.3,9617567141
1211,Dr.Amit Pandey,Urology,Ayushman Super Specialty Urology Center,Assam,Guwahati,5,4.0,9495811529
1212,Dr.Suresh Agarwal,Urology,Apollo MedCenter Urology Center,Assam,Guwahati,20,3.3,9068297990
1213,Dr.Meera Iyer,Hematology,CityCare Hospital Hematology Center,Assam,Guwahati,5,4.4,9105146375
1214,Dr.Ritu Verma,Hematology,Medicover Clinic Hematology Center,Assam,Guwahati,24,4.4,9973654181
1215,Dr.Kriti Kapoor,Hematology,Global Life Hospital Hematology Center,Assam,Guwahati,17,3.4,9266185300
1216,Dr.Gaurav Gill,Nephrology,Medicover Clinic Nephrology Center,Assam,Guwahati,11,4.1,9808164024
1217,Dr.Nidhi Das,Nephrology,Sanjeevani Hospital Nephrology Center,Assam,Guwahati,15,4.6,9694146010
1218,Dr.Yash Gill,Nephrology,Om Shree Hospital Nephrology Center,Assam,Guwahati,4,4.3,9552963644
1219,Dr.Vikram Verma,Rheumatology,Apollo MedCenter Rheumatology Center,Assam,Guwahati,21,4.0,9731327529
1220,Dr.Neha Kapoor,Rheumatology,Sanjeevani Hospital Rheumatology Center,Assam,Guwahati,14,4.8,9652505795
1221,Dr.Sakshi Kapoor,Rheumatology,Apollo MedCenter Rheumatology Center,Assam,Guwahati,22,4.7,9200650148
1222,Dr.Isha Das,Oncology,Sri Ram Medical Center Oncology Center,Assam,Guwahati,21,3.0,9432648930
1223,Dr.Vikram Kulkarni,Oncology,CityCare Hospital Oncology Center,Assam,Guwahati,15,3.4,9949461929
1224,Dr.Arjun Patel,Oncology,Shanti Wellness Hospital Oncology Center,Assam,Guwahati,22,3.7,9886628675
1225,Dr.Arjun Das,Dermatology,Care Plus Hospital Dermatology Center,Assam,Guwahati,27,4.2,9680123470
1226,Dr.Manoj Kulkarni,Dermatology,Prime Medicare Hospital Dermatology Center,Assam,Guwahati,11,4.9,9838235693
1227,Dr.Swati Nair,Dermatology,Divine Heart Hospital Dermatology Center,Assam,Guwahati,18,3.6,9096497453
1228,Dr.Priya Agarwal,Gastroenterology,Shanti Wellness Hospital Gastroenterology Center,Assam,Guwahati,24,3.1,9264210388
1229,Dr.Swati Rastogi,Gastroenterology,Sunrise Multispeciality Gastroenterology Center,Assam,Guwahati,28,3.6,9271049105
1230,Dr.Sanjay Desai,Gastroenterology,Ayushman Super Specialty Gastroenterology Center,Assam,Guwahati,27,4.0,9902442557
1231,Dr.Kriti Tiwari,Hepatology,Fortis Healthcare Hepatology Center,Assam,Guwahati,14,4.9,9259957620
1232,Dr.Anjali Pillai,Hepatology,Lotus Health Institute Hepatology Center,Assam,Guwahati,18,4.6,9042650217
1233,Dr.Anil Pandey,Hepatology,Fortis Healthcare Hepatology Center,Assam,Guwahati,30,3.3,9632641969
1234,Dr.Lakshmi Bhattacharya,Vascular Surgery,Divine Heart Hospital Vascular Surgery Center,Assam,Guwahati,28,4.1,9689837719
1235,Dr.Sanjay Rastogi,Vascular Surgery,Global Life Hospital Vascular Surgery Center,Assam,Guwahati,12,4.6,9956515509
1236,Dr.Harsha Gupta,Vascular Surgery,Sunrise Multispeciality Vascular Surgery Center,Assam,Guwahati,6,3.9,9407546890
1237,Dr.Nikhil Agarwal,General Surgery,Fortis Healthcare General Surgery Center,Assam,Guwahati,4,4.2,9529970500
1238,Dr.Rohit Tripathi,General Surgery,Sri Ram Medical Center General Surgery Center,Assam,Guwahati,12,4.5,9886753630
1239,Dr.Sakshi Verma,General Surgery,CureWell Multispecialty General Surgery Center,Assam,Guwahati,10,4.8,9921505228
1240,Dr.Deepika Patel,Orthopedics,Healing Touch Hospital Orthopedics Center,Assam,Guwahati,14,4.4,9956080939
1241,Dr.Meera Sharma,Orthopedics,Harmony Health Hub Orthopedics Center,Assam,Guwahati,29,5.0,9470699740
1242,Dr.Nikhil Das,Orthopedics,Global Life Hospital Orthopedics Center,Assam,Guwahati,8,3.6,9601675458
1243,Dr.Meera Kapoor,Dentistry,Healing Touch Hospital Dentistry Center,Assam,Guwahati,16,3.5,9410736673
1244,Dr.Geeta Mohanty,Dentistry,Divine Heart Hospital Dentistry Center,Assam,Guwahati,21,4.5,9032263109
1245,Dr.Gaurav Joshi,Dentistry,Lotus Health Institute Dentistry Center,Assam,Guwahati,11,4.6,9681863444
1246,Dr.Ravi Mehta,Gynecology,Care Plus Hospital Gynecology Center,Assam,Guwahati,26,4.3,9650748258
1247,Dr.Vikram Gupta,Gynecology,Sunrise Multispeciality Gynecology Center,Assam,Guwahati,19,3.2,9476221610
1248,Dr.Gaurav Pillai,Gynecology,Om Shree Hospital Gynecology Center,Assam,Guwahati,25,4.0,9170485482
1249,Dr.Sunil Choudhary,Ophthalmology,Prime Medicare Hospital Ophthalmology Center,Assam,Guwahati,25,4.7,9344811519
1250,Dr.Preeti Gill,Ophthalmology,Medicover Clinic Ophthalmology Center,Assam,Guwahati,26,3.4,9138932773
1251,Dr.Rohit Nair,Ophthalmology,Harmony Health Hub Ophthalmology Center,Assam,Guwahati,8,3.1,9177369392
1252,Dr.Rohit Mohanty,Addiction Medicine,Healing Touch Hospital Addiction Medicine Center,Assam,Guwahati,28,3.6,9411925266
1253,Dr.Priya Khan,Addiction Medicine,Sri Ram Medical Center Addiction Medicine Center,Assam,Guwahati,12,3.9,9091748393
1254,Dr.Kavita Mahajan,Addiction Medicine,Fortis Healthcare Addiction Medicine Center,Assam,Guwahati,8,3.3,9530953613
1255,Dr.Neha Mohanty,Cardiology,Care Plus Hospital Cardiology Center,Jammu & Kashmir,Jammu,17,5.0,9983707851
1256,Dr.Nikhil Gupta,Cardiology,Ayushman Super Specialty Cardiology Center,Jammu & Kashmir,Jammu,24,4.3,9625548224
1257,Dr.Rohit Gill,Cardiology,Sri Ram Medical Center Cardiology Center,Jammu & Kashmir,Jammu,24,3.1,9079985562
1258,Dr.Priya Roy,Infectious Disease,Medicover Clinic Infectious Disease Center,Jammu & Kashmir,Jammu,16,3.8,9692518217
1259,Dr.Sunil Chauhan,Infectious Disease,Sunrise Multispeciality Infectious Disease Center,Jammu & Kashmir,Jammu,28,4.6,9218851068
1260,Dr.Arjun Saxena,Infectious Disease,Fortis Healthcare Infectious Disease Center,Jammu & Kashmir,Jammu,29,3.2,9221190514
1261,Dr.Sanjay Rastogi,Endocrinology,CityCare Hospital Endocrinology Center,Jammu & Kashmir,Jammu,20,3.5,9362966465
1262,Dr.Isha Naidu,Endocrinology,Global Life Hospital Endocrinology Center,Jammu & Kashmir,Jammu,22,3.4,9307282432
1263,Dr.Tanvi Joshi,Endocrinology,Care Plus Hospital Endocrinology Center,Jammu & Kashmir,Jammu,21,4.3,9773958093
1264,Dr.Rohit Tiwari,Psychiatry,Om Shree Hospital Psychiatry Center,Jammu & Kashmir,Jammu,27,5.0,9018790284
1265,Dr.Anjali Rastogi,Psychiatry,Vidyasagar Hospital Psychiatry Center,Jammu & Kashmir,Jammu,20,4.4,9497125519
1266,Dr.Gaurav Naidu,Psychiatry,Shanti Wellness Hospital Psychiatry Center,Jammu & Kashmir,Jammu,25,3.0,9712441132
1267,Dr.Vinay Tripathi,Pulmonology,Vidyasagar Hospital Pulmonology Center,Jammu & Kashmir,Jammu,7,4.6,9162416561
1268,Dr.Nidhi Chauhan,Pulmonology,Medicover Clinic Pulmonology Center,Jammu & Kashmir,Jammu,5,3.6,9707928941
1269,Dr.Bhavna Nair,Pulmonology,Fortis Healthcare Pulmonology Center,Jammu & Kashmir,Jammu,26,3.4,9884412123
1270,Dr.Sakshi Bhandari,Neurology,Healing Touch Hospital Neurology Center,Jammu & Kashmir,Jammu,29,3.9,9546105594
1271,Dr.Dev Mehta,Neurology,Healing Touch Hospital Neurology Center,Jammu & Kashmir,Jammu,13,3.0,9046471273
1272,Dr.Yash Chauhan,Neurology,Lotus Health Institute Neurology Center,Jammu & Kashmir,Jammu,12,3.1,9965289287
1273,Dr.Rahul Gupta,General Medicine,CureWell Multispecialty General Medicine Center,Jammu & Kashmir,Jammu,21,3.3,9166420222
1274,Dr.Ravi Menon,General Medicine,Apollo MedCenter General Medicine Center,Jammu & Kashmir,Jammu,19,3.1,9169779334
1275,Dr.Dev Sinha,General Medicine,Vidyasagar Hospital General Medicine Center,Jammu & Kashmir,Jammu,27,3.4,9562205587
1276,Dr.Ritu Verma,Urology,Medicover Clinic Urology Center,Jammu & Kashmir,Jammu,12,3.2,9450779131
1277,Dr.Karan Chauhan,Urology,Global Life Hospital Urology Center,Jammu & Kashmir,Jammu,10,3.3,9218692243
1278,Dr.Rahul Das,Urology,Sanjeevani Hospital Urology Center,Jammu & Kashmir,Jammu,29,3.8,9135908569
1279,Dr.Lakshmi Bhandari,Hematology,Care Plus Hospital Hematology Center,Jammu & Kashmir,Jammu,26,3.2,9124008968
1280,Dr.Vinay Sinha,Hematology,Divine Heart Hospital Hematology Center,Jammu & Kashmir,Jammu,28,3.8,9345829460
1281,Dr.Deepika Desai,Hematology,Sanjeevani Hospital Hematology Center,Jammu & Kashmir,Jammu,30,3.9,9017853447
1282,Dr.Suresh Das,Nephrology,CureWell Multispecialty Nephrology Center,Jammu & Kashmir,Jammu,27,3.8,9267319500
1283,Dr.Priya Iyer,Nephrology,Fortis Healthcare Nephrology Center,Jammu & Kashmir,Jammu,6,3.8,9829820204
1284,Dr.Sunil Choudhary,Nephrology,Care Plus Hospital Nephrology Center,Jammu & Kashmir,Jammu,15,4.3,9672813499
1285,Dr.Priya Roy,Rheumatology,Narayana Health Rheumatology Center,Jammu & Kashmir,Jammu,20,3.9,9489110794
1286,Dr.Anil Tripathi,Rheumatology,Narayana Health Rheumatology Center,Jammu & Kashmir,Jammu,13,4.2,9913718442
1287,Dr.Geeta Sinha,Rheumatology,Medicover Clinic Rheumatology Center,Jammu & Kashmir,Jammu,21,4.6,9257465927
1288,Dr.Ritu Shetty,Oncology,CureWell Multispecialty Oncology Center,Jammu & Kashmir,Jammu,14,3.0,9969981673
1289,Dr.Rahul Jain,Oncology,Narayana Health Oncology Center,Jammu & Kashmir,Jammu,28,3.7,9349107828
1290,Dr.Rahul Gupta,Oncology,Lotus Health Institute Oncology Center,Jammu & Kashmir,Jammu,12,3.1,9009079489
1291,Dr.Preeti Mohanty,Dermatology,Prime Medicare Hospital Dermatology Center,Jammu & Kashmir,Jammu,24,3.3,9381413221
1292,Dr.Rahul Gill,Dermatology,Sri Ram Medical Center Dermatology Center,Jammu & Kashmir,Jammu,10,4.3,9540481353
1293,Dr.Karan Chauhan,Dermatology,Healing Touch Hospital Dermatology Center,Jammu & Kashmir,Jammu,29,3.5,9613244512
1294,Dr.Amit Mehta,Gastroenterology,Healing Touch Hospital Gastroenterology Center,Jammu & Kashmir,Jammu,27,4.1,9110709149
1295,Dr.Deepika Desai,Gastroenterology,Apollo MedCenter Gastroenterology Center,Jammu & Kashmir,Jammu,26,4.2,9662159480
1296,Dr.Kavita Tripathi,Gastroenterology,Sunrise Multispeciality Gastroenterology Center,Jammu & Kashmir,Jammu,30,3.2,9303201845
1297,Dr.Anjali Sharma,Hepatology,Sri Ram Medical Center Hepatology Center,Jammu & Kashmir,Jammu,19,3.9,9454302161
1298,Dr.Suresh Pandey,Hepatology,Sri Ram Medical Center Hepatology Center,Jammu & Kashmir,Jammu,17,3.8,9207296833
1299,Dr.Tanvi Bhattacharya,Hepatology,Ayushman Super Specialty Hepatology Center,Jammu & Kashmir,Jammu,13,4.9,9271862407
1300,Dr.Harsha Kapoor,Vascular Surgery,Apollo MedCenter Vascular Surgery Center,Jammu & Kashmir,Jammu,23,4.4,9100692830
1301,Dr.Preeti Mahajan,Vascular Surgery,Ayushman Super Specialty Vascular Surgery Center,Jammu & Kashmir,Jammu,7,4.3,9025641650
1302,Dr.Nikhil Choudhary,Vascular Surgery,Shanti Wellness Hospital Vascular Surgery Center,Jammu & Kashmir,Jammu,6,4.3,9249430392
1303,Dr.Yash Sharma,General Surgery,CityCare Hospital General Surgery Center,Jammu & Kashmir,Jammu,18,4.1,9094626706
1304,Dr.Reshma Mahajan,General Surgery,Sanjeevani Hospital General Surgery Center,Jammu & Kashmir,Jammu,6,4.0,9759097567
1305,Dr.Nikhil Pandey,General Surgery,CureWell Multispecialty General Surgery Center,Jammu & Kashmir,Jammu,18,3.0,9661674943
1306,Dr.Aditya Naidu,Orthopedics,Fortis Healthcare Orthopedics Center,Jammu & Kashmir,Jammu,12,3.3,9996203480
1307,Dr.Reshma Tripathi,Orthopedics,Harmony Health Hub Orthopedics Center,Jammu & Kashmir,Jammu,7,4.6,9895613869
1308,Dr.Vinay Iyer,Orthopedics,Lotus Health Institute Orthopedics Center,Jammu & Kashmir,Jammu,12,4.4,9444437179
1309,Dr.Suresh Jain,Dentistry,Harmony Health Hub Dentistry Center,Jammu & Kashmir,Jammu,15,4.9,9887917440
